y_true_0,y_true_1,y_true_2,y_true_3,y_true_4,y_true_5
2.213928712370450924e+01,1.062562647563523921e+00,1.728604076902142879e+02,1.228402160789408892e+00,7.700166623791174914e+01,1.132849274479106105e+00
2.588541860724244970e+01,1.034152201782146063e+00,1.702569650979887967e+02,1.200859476346046062e+00,8.080055769017040745e+01,1.109275915198230100e+00
7.900847172298732346e+00,9.842633640703619680e-01,6.349052960802300305e+01,1.279662091857936002e+00,2.859111236981727089e+01,1.140039470549293110e+00
1.516353685767244919e+01,1.005627735376293908e+00,1.036932513348564981e+02,1.225601433267833107e+00,4.852106772099465104e+01,1.110895206100908972e+00
1.452318177374158026e+01,1.028180659274477993e+00,1.110076430876782041e+02,1.252941941696563921e+00,4.954784531483650767e+01,1.139907966724990951e+00
2.964859674722537974e+00,9.979287366955343908e-01,3.390270606742654991e+01,1.444629673915097001e+00,1.429048988885283933e+01,1.309916088103894038e+00
1.397359507914545063e+01,1.026900328959519104e+00,1.094151555871276997e+02,1.244791772850166067e+00,4.851121955844754297e+01,1.128220600901381099e+00
2.476286355624867852e+01,1.025837603246924967e+00,1.571480575693759079e+02,1.196303280651265899e+00,7.573649758646710950e+01,1.103016415678486961e+00
1.745588510084969158e+01,1.018815116540310983e+00,1.093069208174878071e+02,1.254516266012013048e+00,5.219470357550135731e+01,1.146562436558542064e+00
1.498930950672630935e+01,1.002990314780527914e+00,1.040979755374256968e+02,1.215859226704782969e+00,4.888315956777648807e+01,1.098452575944498966e+00
9.022248403520743310e+00,1.073970632172386974e+00,9.178757150225101213e+01,1.341904169417571957e+00,3.760319487680722261e+01,1.222430550505920088e+00
1.346302694903170050e+01,1.055486197835624029e+00,1.172362203464269044e+02,1.295453488663895980e+00,4.982595119795877991e+01,1.180829740406343031e+00
1.997234396430360093e+01,1.013724388380049080e+00,1.201616355840104973e+02,1.245863892705252107e+00,5.793960756747009100e+01,1.121858086735423088e+00
1.629314913072037996e+01,1.090815074480526947e+00,1.468256994037172944e+02,1.292458026228485046e+00,6.300211572251740222e+01,1.195833890407073108e+00
2.400190437909802910e+01,1.040784667892308057e+00,1.680754356593753869e+02,1.212235955768449003e+00,7.761327896217363786e+01,1.117128459452370048e+00
1.958491629001025913e+01,1.102203587858878064e+00,1.691510706744901995e+02,1.266190947505329012e+00,7.513656574981345670e+01,1.182555164045917095e+00
1.816296079629548998e+01,1.102933579141075038e+00,1.628034307523500956e+02,1.294562948479283992e+00,7.114477124238204908e+01,1.208407206087011021e+00
1.892819769716236067e+01,1.007582057316638080e+00,1.195829397760710009e+02,1.211260835631764010e+00,5.754265642907355272e+01,1.101872108529281968e+00
2.299765248513843119e+01,1.056132738047147912e+00,1.732671879599334090e+02,1.246742329743190991e+00,7.792160243101025685e+01,1.151018702997341103e+00
2.239475854903617957e+01,1.009047325030153930e+00,1.354715904801124111e+02,1.193055247368022043e+00,6.675978045933916860e+01,1.089180656769421107e+00
9.095450486993438943e+00,1.614641645871150999e+00,2.056393834324823047e+02,1.874823695080032104e+00,9.131114026626639202e+01,1.801118519870114953e+00
1.665379811817686928e+01,1.003456626489662940e+00,1.065191389157161979e+02,1.238847301676746948e+00,5.107102587209423916e+01,1.111684763023145894e+00
4.179449329981311578e+00,9.880199290046336458e-01,4.124104583362923648e+01,1.368307550149995055e+00,1.771590094286192851e+01,1.235971058749623985e+00
1.740474793653593011e+01,1.003341663650211935e+00,1.102802768760134029e+02,1.229260373929099037e+00,5.322689227561446046e+01,1.105570978650953995e+00
1.291610177599672049e+01,1.173495888616387095e+00,1.364603958148802008e+02,1.368704836066485075e+00,6.095008915463525767e+01,1.307815358252816029e+00
1.151998346709789978e+01,9.918572306037483077e-01,8.237978857165515478e+01,1.254843844980148004e+00,3.824424254659432876e+01,1.119478080556904898e+00
1.961627561453414970e+01,1.011582090413478907e+00,1.283621585371672040e+02,1.197117004529897999e+00,6.148534243242013986e+01,1.091735693540039964e+00
2.094799533151433124e+01,1.018455006653474992e+00,1.354261419236684958e+02,1.203969384363833051e+00,6.474744089786494783e+01,1.103554130119082100e+00
1.048934020454893989e+01,1.214964395188496082e+00,1.218973674557518052e+02,1.411514842086595944e+00,5.473581734492650952e+01,1.361022543388056949e+00
1.719320685815458916e+01,1.057150344185304069e+00,1.412500353081620972e+02,1.251173927055357016e+00,6.140791966309591743e+01,1.144101882112670054e+00
1.874933726652707122e+01,1.010571507629455912e+00,1.159848860357808036e+02,1.245915725001156105e+00,5.485152502365645688e+01,1.122788967578171926e+00
1.075878147502609039e+01,1.008416026423446965e+00,8.469412996583834286e+01,1.258177236831895973e+00,3.776906972007375884e+01,1.134279789671547078e+00
1.756234070955932935e+01,1.004414325436538968e+00,1.129926651410910949e+02,1.216714877287379926e+00,5.405445376361731746e+01,1.102404696819422103e+00
4.589367468330173061e+00,1.008692659518374946e+00,4.758130547753611239e+01,1.361158225112576003e+00,2.014500052789665929e+01,1.227876958752811110e+00
2.240496095757733030e+01,1.009173641841891067e+00,1.332596652485580080e+02,1.206519396609426087e+00,6.558147437915877731e+01,1.096359272391222994e+00
2.296619347660172039e+01,1.040595037424534963e+00,1.647905578859098057e+02,1.207664424565628059e+00,7.546243005473354515e+01,1.109829204448274043e+00
